fecha;afp;tipo_de_fondo;tipo_de_instrumento;nemotecnico_del_instrumento;nombre_del_emisor;nacionalidad_del_emisor;unidad_de_reajuste_de_moneda;unidades;precio;inversion;grupo_economico;moneda_contrato_forward;moneda_objeto_forward;precio_ejercicio_forward;plazo_economico;tasa_pactada_del_fondo_swap;tasa_pactada_de_la_contraparte_swap
20170131;pli;E;BTU;BTU0451023;TESORERIA GENERAL DE LA REPUBLICA; ;UF;58000;32488.25115;1884318566.7;;;;;2152;;
20170131;pli;E;BTP;BTP0600143;TESORERIA GENERAL DE LA REPUBLICA; ;NO;20720000000;1.21314;25136260800;;;;;5300;;
20170131;pli;E;BTU;BTU0300134;TESORERIA GENERAL DE LA REPUBLICA; ;UF;72000;31848.45547;2293088793.84;;;;;5017;;
20170131;pli;E;BTP;BTP0600124;TESORERIA GENERAL DE LA REPUBLICA; ;NO;5645000000;1.12685;6361068250;;;;;2123;;
20170131;pli;E;BTU;BTU0300140;TESORERIA GENERAL DE LA REPUBLICA; ;UF;43500;32721.16731;1423370777.99;;;;;6365;;
20170131;pli;E;BTU;BTU0300124;TESORERIA GENERAL DE LA REPUBLICA; ;UF;255000;29710.1009;7576075729.5;;;;;2311;;
20170131;pli;E;BTU;BTU0300327;TESORERIA GENERAL DE LA REPUBLICA; ;UF;63000;30859.68032;1944159860.16;;;;;3211;;
20170131;pli;E;BTP;BTP0600122;TESORERIA GENERAL DE LA REPUBLICA; ;NO;1850000000;1.10479;2043861500;;;;;1587;;
20170131;pli;E;BTU;BTU0300338;TESORERIA GENERAL DE LA REPUBLICA; ;UF;91000;32721.43049;2977650174.59;;;;;5923;;
20170131;pli;E;BTU;BTU0300328;TESORERIA GENERAL DE LA REPUBLICA; ;UF;100000;31056.54053;3105654053;;;;;3487;;
20170131;pli;E;BTP;BTP0600119;TESORERIA GENERAL DE LA REPUBLICA; ;NO;1255000000;1.05463;1323560650;;;;;670;;
20170131;pli;E;BTU;BTU0200335;TESORERIA GENERAL DE LA REPUBLICA; ;UF;1263000;28082.31962;35467969680.06;;;;;5565;;
20170131;pli;E;BTP;BTP0600318;TESORERIA GENERAL DE LA REPUBLICA; ;NO;1605000000;1.05378;1691316900;;;;;379;;
20170131;pli;E;BTU;BTU0150321;TESORERIA GENERAL DE LA REPUBLICA; ;UF;545000;27115.1254;14777743343;;;;;1443;;
20170131;mod;E;BTU;BTU0300119;TESORERIA GENERAL DE LA REPUBLICA; ;UF;283000;27519.3731;7787982587.3;;;;;684;;
20170131;mod;E;BTU;BTU0300144;TESORERIA GENERAL DE LA REPUBLICA; ;UF;1856000;33014.61535;61275126089.6;;;;;7161;;
20170131;mod;E;BTU;BTU0260925;TESORERIA GENERAL DE LA REPUBLICA; ;UF;10000;29538.50618;295385061.8;;;;;2822;;
20170131;mod;E;BTP;BTP0600318;TESORERIA GENERAL DE LA REPUBLICA; ;NO;20000000;1.05378;21075600;;;;;379;;
20170131;mod;E;BTU;BTU0150321;TESORERIA GENERAL DE LA REPUBLICA; ;UF;1100000;27115.1254;29826637940;;;;;1443;;
20170131;mod;E;BTU;BTU0300719;TESORERIA GENERAL DE LA REPUBLICA; ;UF;943500;27826.7698;26254557306.3;;;;;855;;
20170131;mod;E;BTP;BTP0500335;TESORERIA GENERAL DE LA REPUBLICA; ;NO;1300000000;1.08978;1416714000;;;;;4415;;
20170131;mod;E;BTU;BTU0450824;TESORERIA GENERAL DE LA REPUBLICA; ;UF;350000;33223.31876;11628161566;;;;;2359;;
20170131;mod;E;BTU;BTU0300130;TESORERIA GENERAL DE LA REPUBLICA; ;UF;15000;31187.60521;467814078.15;;;;;4012;;
20170131;mod;E;BTU;BTU0150326;TESORERIA GENERAL DE LA REPUBLICA; ;UF;3014000;26986.42935;81337098060.9;;;;;3096;;
20170131;mod;E;BTP;BTP0450321;TESORERIA GENERAL DE LA REPUBLICA; ;NO;6350000000;1.04753;6651815500;;;;;1355;;
20170131;mod;E;BTP;BTP0600143;TESORERIA GENERAL DE LA REPUBLICA; ;NO;100000000;1.21314;121314000;;;;;5300;;
20170131;mod;E;BTU;BTU0300134;TESORERIA GENERAL DE LA REPUBLICA; ;UF;10000;31848.45547;318484554.7;;;;;5017;;
20170131;mod;E;BTU;BTU0300338;TESORERIA GENERAL DE LA REPUBLICA; ;UF;4000;32721.43049;130885721.96;;;;;5923;;
20170131;mod;E;BTU;BTU0300328;TESORERIA GENERAL DE LA REPUBLICA; ;UF;4000;31056.54053;124226162.12;;;;;3487;;
20170131;mod;E;BTP;BTP0450326;TESORERIA GENERAL DE LA REPUBLICA; ;NO;28090000000;1.04489;29350960100;;;;;2717;;
20170131;mod;E;BTU;BTU0300132;TESORERIA GENERAL DE LA REPUBLICA; ;UF;3000;31583.69427;94751082.81;;;;;4527;;
20170131;mod;E;BTU;BTU0300120;TESORERIA GENERAL DE LA REPUBLICA; ;UF;1974500;28074.42415;55432950484.18;;;;;1027;;
20170131;mod;E;BTU;BTU0300140;TESORERIA GENERAL DE LA REPUBLICA; ;UF;6000;32721.16731;196327003.86;;;;;6365;;
20170131;mod;E;BTP;BTP0600122;TESORERIA GENERAL DE LA REPUBLICA; ;NO;335000000;1.10479;370104650;;;;;1587;;
20170131;mod;E;BTU;BTU0200335;TESORERIA GENERAL DE LA REPUBLICA; ;UF;291000;28082.31962;8171955009.42;;;;;5565;;
20170131;hab;E;DEB;BFFCC-R;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;290000;38227.98957;11086116975.3;21;;;;4748;;
20170131;hab;E;DEB;BFFCC-V;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;340000;32988.56032;11216110508.8;21;;;;5590;;
20170131;hab;E;DEB;BFFCC-AC;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;475000;30823.09801;14640971554.75;21;;;;7618;;
20170131;hab;E;DEB;BFFCC-Q;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;115000;39229.13428;4511350442.2;21;;;;4460;;
20170131;hab;E;DEB;BFFCC-T;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;80000;34930.31786;2794425428.8;21;;;;5076;;
20170131;cup;E;DEB;BFFCC-H;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;80000;31350.51493;2508041194.4;21;;;;1932;;
20170131;cup;E;DEB;BFFCC-K;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;100000;39056.22364;3905622364;21;;;;3488;;
20170131;cap;E;DEB;BFFCC-X;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;205000;33213.58102;6808784109.1;21;;;;5815;;
20170131;cap;E;DEB;BFFCC-AB;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;5000;30110.40088;150552004.4;21;;;;7176;;
20170131;cap;E;DEB;BFFCC-V;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;125000;32988.56032;4123570040;21;;;;5590;;
20170131;prv;E;DEB;BFFCC-Z;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;490000;33059.88267;16199342508.3;21;;;;6600;;
20170131;prv;E;DEB;BFFCC-R;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;30000;38227.98957;1146839687.1;21;;;;4748;;
20170131;prv;E;DEB;BFFCC-V;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;175000;32988.56032;5772998056;21;;;;5590;;
20170131;prv;E;DEB;BFFCC-F;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;30000;7083.8094;212514282;21;;;;497;;
20170131;prv;E;DEB;BFFCC-K;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;20000;39056.22364;781124472.8;21;;;;3488;;
20170131;prv;E;DEB;BFFCC-N;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;10000;39392.30718;393923071.8;21;;;;4248;;
20170131;prv;E;DEB;BFFCC-G;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;30000;15196.66082;455899824.6;21;;;;1535;;
20170131;prv;E;DEB;BFFCC-X;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;600000;33213.58102;19928148612;21;;;;5815;;
20170131;prv;E;DEB;BFFCC-AB;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;100000;30110.40088;3011040088;21;;;;7176;;
20170131;prv;E;DEB;BFFCC-Q;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;20000;39229.13428;784582685.6;21;;;;4460;;
20170131;prv;E;DEB;BFFCC-T;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;70000;34930.31786;2445122250.2;21;;;;5076;;
20170131;prv;E;DEB;BFFCC-M;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;25000;39838.13766;995953441.5;21;;;;4008;;
20170131;pli;E;DEB;BFFCC-O;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;30000;39991.83601;1199755080.3;21;;;;4324;;
20170131;pli;E;DEB;BFFCC-V;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;20000;32988.56032;659771206.4;21;;;;5590;;
20170131;mod;E;DEB;BFFCC-F;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;30000;7083.8094;212514282;21;;;;497;;
20170131;mod;E;DEB;BFFCC-V;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;75000;32988.56032;2474142024;21;;;;5590;;
20170131;mod;E;DEB;BFFCC-AB;EMPRESA DE LOS FERROCARRILES DEL ESTADO; ;UF;50000;30110.40088;1505520044;21;;;;7176;;
20170131;hab;E;DEB;BMETR-D;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;50000;28976.34921;1448817460.5;21;;;;2395;;
20170131;hab;E;DEB;BMETR-G;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;320000;30949.6886;9903900352;21;;;;2788;;
20170131;hab;E;DEB;BMETR-K;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;550000;30455.95898;16750777439;21;;;;3917;;
20170131;hab;E;DEB;BMETR-B;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;40000;26807.99189;1072319675.6;21;;;;2015;;
20170131;hab;E;DEB;BMETR-J;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;120000;31632.64615;3795917538;21;;;;3159;;
20170131;hab;E;DEB;BMETR-E;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;90000;30479.38218;2743144396.2;21;;;;2519;;
20170131;hab;E;DEB;BMETR-M;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;1200000;27218.81915;32662582980;21;;;;7018;;
20170131;hab;E;DEB;USP37466AP78;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;US$;10271000;644.71074;6621824010.54;21;;;;5680;;
20170131;hab;E;DEB;USP37466AJ19;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;US$;22033000;696.39324;15343632256.92;21;;;;2139;;
20170131;hab;E;DEB;BMETR-L;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;350000;30923.63357;10823271749.5;21;;;;4578;;
20170131;cup;E;DEB;BMETR-D;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;140000;28976.34921;4056688889.4;21;;;;2395;;
20170131;cup;E;DEB;BMETR-J;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;211000;31632.64615;6674488337.65;21;;;;3159;;
20170131;cup;E;DEB;BMETR-E;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;240000;30479.38218;7315051723.2;21;;;;2519;;
20170131;cup;E;DEB;BMETR-C;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;10000;27289.61513;272896151.3;21;;;;2194;;
20170131;cup;E;DEB;BMETR-K;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;226000;30455.95898;6883046729.48;21;;;;3917;;
20170131;cup;E;DEB;BMETR-B;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;40000;26807.99189;1072319675.6;21;;;;2015;;
20170131;cup;E;DEB;BMETR-F;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;90000;30397.53255;2735777929.5;21;;;;2581;;
20170131;cup;E;DEB;BMETR-I;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;416000;30544.91453;12706684444.48;21;;;;2295;;
20170131;cup;E;DEB;BMETR-A;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;140000;25939.22778;3631491889.2;21;;;;1985;;
20170131;cap;E;DEB;BMETR-G;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;30000;30949.6886;928490658;21;;;;2788;;
20170131;cap;E;DEB;USP37466AP78;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;US$;7000000;644.71074;4512975180;21;;;;5680;;
20170131;cap;E;DEB;USP37466AJ19;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;US$;3000000;696.39324;2089179720;21;;;;2139;;
20170131;cap;E;DEB;BMETR-L;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;145000;30923.63357;4483926867.65;21;;;;4578;;
20170131;cap;E;DEB;BMETR-K;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;100000;30455.95898;3045595898;21;;;;3917;;
20170131;cap;E;DEB;BMETR-I;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;258000;30544.91453;7880587948.74;21;;;;2295;;
20170131;prv;E;DEB;BMETR-H;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;5000;19350.99027;96754951.35;21;;;;693;;
20170131;prv;E;DEB;BMETR-D;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;60000;28976.34921;1738580952.6;21;;;;2395;;
20170131;prv;E;DEB;BMETR-B;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;20000;26807.99189;536159837.8;21;;;;2015;;
20170131;prv;E;DEB;BMETR-F;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;40000;30397.53255;1215901302;21;;;;2581;;
20170131;prv;E;DEB;BMETR-I;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;18000;30544.91453;549808461.54;21;;;;2295;;
20170131;prv;E;DEB;BMETR-J;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;129000;31632.64615;4080611353.35;21;;;;3159;;
20170131;prv;E;DEB;BMETR-E;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;50000;30479.38218;1523969109;21;;;;2519;;
20170131;prv;E;DEB;BMETR-A;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;50000;25939.22778;1296961389;21;;;;1985;;
20170131;prv;E;DEB;BMETR-C;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;190000;27289.61513;5185026874.7;21;;;;2194;;
20170131;prv;E;DEB;BMETR-M;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;500000;27218.81915;13609409575;21;;;;7018;;
20170131;prv;E;DEB;USP37466AJ19;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;US$;3167000;696.39324;2205477391.08;21;;;;2139;;
20170131;pli;E;DEB;BMETR-L;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;1000;30923.63357;30923633.57;21;;;;4578;;
20170131;pli;E;DEB;BMETR-H;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;5000;19350.99027;96754951.35;21;;;;693;;
20170131;pli;E;DEB;BMETR-K;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;15000;30455.95898;456839384.7;21;;;;3917;;
20170131;pli;E;DEB;BMETR-I;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;15000;30544.91453;458173717.95;21;;;;2295;;
20170131;pli;E;DEB;BMETR-J;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;10000;31632.64615;316326461.5;21;;;;3159;;
20170131;pli;E;DEB;BMETR-M;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;55000;27218.81915;1497035053.25;21;;;;7018;;
20170131;pli;E;DEB;USP37466AJ19;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;US$;800000;696.39324;557114592;21;;;;2139;;
20170131;mod;E;DEB;BMETR-K;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;18000;30455.95898;548207261.64;21;;;;3917;;
20170131;mod;E;DEB;BMETR-I;EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.; ;UF;20000;30544.91453;610898290.6;21;;;;2295;;
20170131;cup;E;BRP;BR71171118;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;383791;92.38123;35455084.64;;;;;655;;
20170131;cup;E;BRP;BR81051123;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;94998;99.86253;9486740.62;;;;;2469;;
20170131;cup;E;BRP;BR41200720;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;275692;98.91977;27271389.23;;;;;1266;;
20170131;cup;E;BRP;BR41200320;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;228151;98.25343;22416618.31;;;;;1144;;
20170131;cup;E;BRP;BR41100320;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;375710;98.01166;36823960.78;;;;;1134;;
20170131;cup;E;BRP;BR51280419;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;298440;94.7841;28287366.8;;;;;817;;
20170131;cup;E;BRP;BR41180519;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;202552;96605;19567535.96;;;;;837;;
20170131;cup;E;BRP;BR41100219;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;410148;95.81411;39297965.59;;;;;740;;
20170131;cup;E;BRP;BR22200221;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;321933;92.00746;29620237.62;;;;;1481;;
20170131;cup;E;BRP;BR41031017;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;921555;92.67875;85408565.46;;;;;245;;
20170131;cup;E;BRP;BR41150118;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;587972;93.29984;54857693.52;;;;;349;;
20170131;cup;E;BRP;BR41180118;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;431408;93.58168;40371885.41;;;;;352;;
20170131;cup;E;BRP;BR41100421;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;324413;100.10961;32476858.91;;;;;1530;;
20170131;cup;E;BRP;BR41200217;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;555608;91.62697;50908677.55;;;;;20;;
20170131;cup;E;BRP;BR51151219;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;378960;95.88381;36336128.64;;;;;1048;;
20170131;cup;E;BRP;BR51181122;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;247777;101.46904;25141694.32;;;;;2117;;
20170131;cup;E;BRP;BR51200118;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;553247;92.0461;50924228.69;;;;;354;;
20170131;cup;E;BRP;BR41090817;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;97455;92.38593;9003470.81;;;;;190;;
20170131;cup;E;BRP;BR41051018;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;137320;95.12285;13062269.76;;;;;612;;
20170131;cup;E;BRP;BR51190421;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;179195;98.71818;17689804.27;;;;;1539;;
20170131;cup;E;BRP;BR91220526;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;5931;102.04961;605256.24;;;;;3398;;
20170131;cup;E;BRP;BR41140217;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;138170;91.38053;12626047.83;;;;;14;;
20170131;cup;E;BRP;BR41100817;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;206973;92.37878;19119913.23;;;;;191;;
20170131;cup;E;BRP;BR41150520;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;102285;98.29989;10054604.25;;;;;1200;;
20170131;cup;E;BRP;BR12210319;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;176055;88.11258;15512660.27;;;;;779;;
20170131;cup;E;BRP;BR41061017;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;737180;92.77189;68389581.87;;;;;248;;
20170131;cup;E;BRP;BR41150718;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;979727;94.38358;92470141.68;;;;;530;;
20170131;cup;E;BRP;BR61260521;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;229036;98.3874;22534256.55;;;;;1576;;
20170131;cup;E;BRP;BR71231017;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;331989;90.18618;29940819.71;;;;;265;;
20170131;cup;E;BRP;BR41100820;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;234689;98.83989;23196634.94;;;;;1287;;
20170131;cup;E;BRP;BR41291220;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;264205;99.62672;26321877.56;;;;;1428;;
20170131;cup;E;BRP;BR61060917;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;164691;90.5757;14917002.61;;;;;218;;
20170131;cup;E;BRP;BR41280919;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;353019;97.15454;34297398.56;;;;;970;;
20170131;cup;E;BRP;BR41310522;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;83148;102.15369;8493875.02;;;;;1946;;
20170131;cup;E;BRP;BR51020620;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;262138;96.8553;25389454.63;;;;;1218;;
20170131;cup;E;BRP;BR41031221;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;106961;101.41655;10847615.6;;;;;1767;;
20170131;cup;E;BRP;BR41101020;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;126494;99.1581;12542904.7;;;;;1348;;
20170131;cup;E;BRP;BR41060522;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;65972;102.08736;6734907.31;;;;;1921;;
20170131;cup;E;BRP;BR51120623;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;259513;102.11932;26501291.09;;;;;2323;;
20170131;cup;E;BRP;BR71110817;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;177977;89.63163;15952368.61;;;;;192;;
20170131;cup;E;BRP;BR41011019;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;277723;97.12843;26974798.96;;;;;973;;
20170131;cup;E;BRP;BR51050720;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;296485;97.11429;28792930.27;;;;;1251;;
20170131;cup;E;BRP;BR41011017;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;420519;92.69484;38979941.42;;;;;243;;
20170131;cup;E;BRP;BR41201018;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;505951;95.31749;48225979.38;;;;;627;;
20170131;cup;E;BRP;BR41250118;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;1197452;93.52812;111995434.35;;;;;359;;
20170131;cup;E;BRP;BR41050821;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;300954;100.77054;30327297.1;;;;;1647;;
20170131;cup;E;BRP;BR41040819;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;365180;96.7594;35334597.69;;;;;915;;
20170131;cup;E;BRP;BR51200817;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;369581;91.0951;33667018.15;;;;;201;;
20170131;cup;E;BRP;BR41041218;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;1379046;95.3883;131544853.56;;;;;672;;
20170131;cup;E;BRP;BR51010725;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;17020;105.04449;1787857.22;;;;;3073;;
20170131;cup;E;BRP;BR61130420;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;381212;96.16248;36658291.33;;;;;1168;;
20170131;cup;E;BRP;BR61260718;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;1135052;92.66675;105181579.92;;;;;541;;
20170131;cup;E;BRP;BR51180920;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;387895;97.6416;37874688.43;;;;;1326;;
20170131;cup;E;BRP;BR41230917;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;88702;92.7582;8227837.86;;;;;235;;
20170131;cup;E;BRP;BR41121219;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;606391;97.4987;59122334.19;;;;;1045;;
20170131;cup;E;BRP;BR51271224;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;39423;104.44709;4117617.63;;;;;2887;;
20170131;cup;E;BRP;BR52090418;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;864070;85.66661;74021947.7;;;;;433;;
20170131;cup;E;BRP;BR71050920;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;260602;96.09997;25043844.38;;;;;1313;;
20170131;cup;E;BRP;BR61150420;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;289430;96.13847;27825357.37;;;;;1170;;
20170131;cup;E;BRP;BR41130619;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;80796;96.50537;7797247.87;;;;;863;;
20170131;cup;E;BRP;BR51170217;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;502668;90.16212;45321612.54;;;;;17;;
20170131;cup;E;BRP;BR01150121;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;206803;93364;19307955.29;;;;;1445;;
20170131;cup;E;BRP;BR41060918;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;193905;94.92139;18405732.13;;;;;583;;
20170131;cup;E;BRP;BR41211020;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;510863;99.39648;50777983.96;;;;;1359;;
20170131;cup;E;BRP;BR01110817;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;503031;86.61824;43571659.89;;;;;192;;
20170131;cup;E;BRP;BR41230819;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;75251;97.03177;7301737.72;;;;;934;;
20170131;cup;E;BRP;BR71110118;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;358889;90.56512;32502825.35;;;;;345;;
20170131;cup;E;BRP;BR51140218;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;344975;91.9371;31716001.07;;;;;379;;
20170131;cup;E;BRP;BR41030917;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;1019938;92.49461;94338767.53;;;;;215;;
20170131;cup;E;BRP;BR41140919;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;658817;96.97213;63886887.77;;;;;956;;
20170131;cup;E;BRP;BR41270419;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;584548;96.35292;56322906.68;;;;;816;;
20170131;cup;E;BRP;BR41190519;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;134885;96.58983;13028519.22;;;;;838;;
20170131;cup;E;BRP;BR41300421;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;377153;100.25261;37810572.62;;;;;1550;;
20170131;cup;E;BRP;BR51270220;INSTITUTO DE NORMALIZACION PREVISIONAL; ;NO;169086;96.42753;16304545.34;;;;;1122;;
